class_i,ASCUS_s,LSIL_s,ASCH_s,HSIL_s,SCC_s,ASCUS_s_005,LSIL_s_005,ASCH_s_005,HSIL_s_005,SCC_s_005,ASCUS_s_01,LSIL_s_01,ASCH_s_01,HSIL_s_01,SCC_s_01,ASCUS_s_02,LSIL_s_02,ASCH_s_02,HSIL_s_02,SCC_s_02,ASCUS_s_03,LSIL_s_03,ASCH_s_03,HSIL_s_03,SCC_s_03,ASCUS_s_04,LSIL_s_04,ASCH_s_04,HSIL_s_04,SCC_s_04,ASCUS_s_05,LSIL_s_05,ASCH_s_05,HSIL_s_05,SCC_s_05,ASCUS_s_06,LSIL_s_06,ASCH_s_06,HSIL_s_06,SCC_s_06,ASCUS_s_07,LSIL_s_07,ASCH_s_07,HSIL_s_07,SCC_s_07,ASCUS_s_08,LSIL_s_08,ASCH_s_08,HSIL_s_08,SCC_s_08,ASCUS_s_09,LSIL_s_09,ASCH_s_09,HSIL_s_09,SCC_s_09,ASCUS_s_099,LSIL_s_099,ASCH_s_099,HSIL_s_099,SCC_s_099,ASCUS_c,LSIL_c,ASCH_c,HSIL_c,SCC_c,ASCUS_c_01,LSIL_c_01,ASCH_c_01,HSIL_c_01,SCC_c_01,ASCUS_c_02,LSIL_c_02,ASCH_c_02,HSIL_c_02,SCC_c_02,ASCUS_c_03,LSIL_c_03,ASCH_c_03,HSIL_c_03,SCC_c_03,ASCUS_c_04,LSIL_c_04,ASCH_c_04,HSIL_c_04,SCC_c_04,ASCUS_c_05,LSIL_c_05,ASCH_c_05,HSIL_c_05,SCC_c_05,ASCUS_c_06,LSIL_c_06,ASCH_c_06,HSIL_c_06,SCC_c_06,ASCUS_c_07,LSIL_c_07,ASCH_c_07,HSIL_c_07,SCC_c_07,ASCUS_c_08,LSIL_c_08,ASCH_c_08,HSIL_c_08,SCC_c_08,ASCUS_c_09,LSIL_c_09,ASCH_c_09,HSIL_c_09,SCC_c_09,ASCUS_c_099,LSIL_c_099,ASCH_c_099,HSIL_c_099,SCC_c_099,ASCUS_c_0999,LSIL_c_0999,ASCH_c_0999,HSIL_c_0999,SCC_c_0999,w_mean,h_mean,v_mean,w_01,w_02,w_03,w_04,w_05,w_06,w_07,w_08,w_09,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,d_01,d_02,d_03,d_04,d_05,d_06,d_07,d_08,d_09,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09
0,1239,359,34,91,2,919,335,10,90,2,744,278,6,64,1,566,211,4,37,1,457,168,4,20,1,399,142,2,15,0,342,118,1,10,0,283,98,1,5,0,234,81,0,4,0,189,60,0,2,0,122,41,0,1,0,18,3,0,0,0,945,557,2,210,11,945,557,2,210,11,945,557,2,210,11,945,557,2,208,11,939,556,2,205,11,912,543,2,199,10,818,491,2,196,9,735,460,1,188,9,620,403,1,184,9,469,318,0,172,8,174,155,0,125,4,46,91,0,83,2,125.14569414608695,126.18340701565218,17251.966539022695,67.32570779999995,87.08974599999999,100.74514200000002,111.90374180000002,121.38122599999991,131.0947632,143.10107400000007,158.4075924,182.11391320000007,67.32570779999995,87.08974599999999,100.74514200000002,111.90374180000002,121.38122599999991,131.0947632,143.10107400000007,158.4075924,182.11391320000007,107.80387615483806,140.1565862627383,155.94630308868022,167.11740503276252,177.93003202740977,186.93418842997585,207.1721737212312,223.633573963077,242.99359669339788,5081.531186205823,9138.966903659415,11307.286326710455,13101.210642604827,14857.105262727768,16572.423681460066,19349.495169266902,23660.757452556492,27579.880923179946
0,1211,906,78,150,76,495,788,9,83,76,384,656,4,53,57,286,517,2,24,46,237,430,1,13,37,200,355,1,9,33,164,297,0,6,27,122,252,0,4,19,98,226,0,4,17,57,161,0,2,17,32,111,0,2,10,1,33,0,1,0,500,1421,0,101,399,500,1421,0,101,399,499,1421,0,101,384,498,1421,0,100,353,496,1411,0,100,321,485,1393,0,98,287,443,1330,0,92,254,416,1266,0,88,231,381,1200,0,79,194,333,1089,0,65,147,216,808,0,37,47,145,600,0,17,15,326.22988956009914,320.66278196406444,123433.03502822129,114.71545400000002,165.343567,195.98318500000005,234.62961599999997,284.56604,365.2524410000001,446.18455500000005,530.7772219999999,607.0,114.71545400000002,165.343567,195.98318500000005,234.62961599999997,284.56604,365.2524410000001,446.18455500000005,530.7772219999999,607.0,194.98065933131778,263.64784055125534,312.1974798077002,352.0744937258929,432.95228681773636,532.5144623184603,622.5975238536237,704.5495308194794,784.980584841597,15918.751768630147,29957.801983843234,44179.80949828288,55502.88478607817,76338.48350343238,116901.23129664944,171874.6763327433,230789.28715744897,303330.031502
0,1664,572,281,418,0,868,458,80,399,0,659,365,46,258,0,474,274,27,149,0,375,207,15,98,0,317,165,11,70,0,261,124,7,48,0,217,95,5,35,0,172,74,5,24,0,141,51,1,17,0,90,16,1,11,0,12,0,0,1,0,863,832,18,1159,63,863,832,18,1159,63,863,832,18,1159,63,861,832,18,1156,63,856,829,17,1148,63,832,819,16,1129,62,723,768,11,1092,61,606,728,9,1044,58,510,672,8,997,53,372,578,5,899,47,125,345,0,608,31,34,214,0,374,24,114.01684910971039,114.0312158919932,15664.815632628563,48.65803840000001,65.2731018,78.43630780000001,91.18112760000004,104.14053399999995,117.76059280000005,132.94219800000002,151.6853948,183.30543640000002,48.65803840000001,65.2731018,78.43630780000001,91.18112760000004,104.14053399999995,117.76059280000005,132.94219800000002,151.6853948,183.30543640000002,74.90319628214266,97.97617315247749,113.55742720489235,140.73028229321508,157.15637444211933,171.8723689084975,186.68146187390334,218.41027882021785,245.63915026459946,2656.9271909022023,4370.073440468488,6029.265458227242,9271.929745838257,11525.091310466045,13781.456542167944,16361.155284900768,22458.136574353033,28312.6437383765
0,865,593,49,98,1,377,559,11,94,1,285,467,7,60,0,199,358,5,38,0,164,280,3,26,0,134,233,2,18,0,112,196,2,14,0,93,160,2,12,0,74,124,1,11,0,54,89,1,8,0,32,52,1,5,0,2,14,0,0,0,361,1004,9,219,13,361,1004,9,219,13,361,1004,9,219,13,360,1004,8,219,13,357,1002,8,214,11,353,994,8,209,10,314,949,6,197,10,279,909,3,186,9,235,857,3,171,8,178,771,3,141,8,63,508,0,70,3,18,331,0,25,1,171.66162372851807,167.888864241594,33561.25139945832,77.95574,103.65142800000001,121.59413150000003,138.93487499999998,158.23024,173.81738300000004,190.209434,216.50048800000002,273.64950550000003,77.95574,103.65142800000001,121.59413150000003,138.93487499999998,158.23024,173.81738300000004,190.209434,216.50048800000002,273.64950550000003,115.60729357172892,160.7973383721182,178.88287011809166,210.25902701113802,230.3313887466788,246.40644351541894,272.1798261194785,318.12331892323465,372.8371020178944,5850.267506615137,12035.549005307787,15023.485799208767,20383.179612908276,25017.334306981727,28595.902376279613,34370.43135189642,46684.571248642475,64763.683509503266
0,590,401,2,41,3,336,397,0,40,3,274,305,0,21,3,221,232,0,15,3,185,172,0,12,3,157,141,0,11,2,141,108,0,9,2,115,88,0,3,2,96,60,0,2,0,81,41,0,1,0,50,24,0,1,0,7,6,0,0,0,328,650,0,54,5,328,650,0,54,5,328,650,0,54,5,328,650,0,54,4,327,650,0,52,4,321,646,0,52,4,292,615,0,52,4,262,591,0,49,3,217,536,0,43,3,166,474,0,37,2,60,310,0,16,1,15,202,0,13,0,177.84262297878496,178.41388207425265,38302.149634127076,94.39420140000001,118.95581019999997,134.64272440000008,149.7428588,162.46789600000002,174.05356439999997,190.097062,210.70892300000003,272.8617796,94.39420140000001,118.95581019999997,134.64272440000008,149.7428588,162.46789600000002,174.05356439999997,190.097062,210.70892300000003,272.8617796,153.35680411797264,177.89316670239552,194.6264145810851,219.6538970747792,234.00409784550754,246.94799022636414,269.03489543961825,309.9227757940715,362.1817813508397,10687.898980501577,14921.580098249227,17773.15319077421,23253.201235625536,26200.21349508236,28890.04121549936,33536.5190971543,45043.16973897039,60652.90596935355
0,556,271,67,227,2,390,246,6,227,2,297,184,3,175,0,226,137,2,127,0,188,109,1,112,0,164,86,1,90,0,149,64,1,82,0,119,55,1,69,0,93,41,0,52,0,75,24,0,43,0,31,14,0,28,0,3,3,0,9,0,403,358,10,348,4,403,358,10,348,4,403,358,10,348,4,403,358,10,347,4,402,357,10,345,4,398,351,10,343,4,354,336,8,339,3,309,311,8,332,3,261,274,8,322,2,199,231,6,309,1,75,131,3,247,1,17,58,2,169,0,125.09422007034728,128.90886573820123,18778.667025553375,62.700409000000036,79.10642000000001,91.41693079999999,102.22882080000001,115.9768069999999,131.42471299999997,147.02211920000002,163.8100589999999,190.43895299999997,62.700409000000036,79.10642000000001,91.41693079999999,102.22882080000001,115.9768069999999,131.42471299999997,147.02211920000002,163.8100589999999,190.43895299999997,96.00941846348044,116.93303489150433,143.07477629660048,157.64320167225884,170.34680041799024,184.73531216038174,214.36573782071395,233.01820161270965,263.7952172772561,4297.841938935756,6457.8181650608,9733.027238509854,11584.051836754588,13494.630877437336,15932.267654883046,21996.620711225063,25854.860954149633,32338.081711286286
0,697,465,7,34,2,337,448,0,34,2,258,338,0,19,0,198,239,0,10,0,158,188,0,6,0,130,154,0,6,0,103,124,0,2,0,77,97,0,2,0,57,78,0,1,0,46,58,0,1,0,21,32,0,0,0,1,10,0,0,0,319,816,0,65,5,319,816,0,65,5,319,816,0,65,5,318,816,0,65,3,317,816,0,65,3,309,812,0,64,2,287,778,0,59,2,253,746,0,55,2,211,697,0,50,2,166,615,0,45,1,63,403,0,28,1,19,259,0,12,1,190.9348041327801,189.5773698987552,46017.26356181386,84.14693,109.6377386,129.2274354,145.72941900000006,163.48071299999998,179.88128539999997,198.6483882,249.93036419999999,341.1791508,84.14693,109.6377386,129.2274354,145.72941900000006,163.48071299999998,179.88128539999997,198.6483882,249.93036419999999,341.1791508,143.36758038371093,167.1980474867563,184.30925643825722,216.38044790382895,232.39184515451868,248.93850633164476,292.7642805569036,344.21627784539555,505.9543315153484,9423.491392062713,12880.455351523924,16067.91970643631,21947.945839116102,25443.323444354515,29137.39317488042,39285.00035128973,54676.22770472201,110927.22038296767
1,1606,22,9,7,0,1524,18,6,6,0,1228,13,6,4,0,994,9,2,3,0,850,5,2,3,0,753,3,1,1,0,675,1,0,1,0,592,0,0,1,0,528,0,0,0,0,447,0,0,0,0,346,0,0,0,0,144,0,0,0,0,1569,41,9,21,4,1569,41,9,21,4,1569,41,9,21,4,1569,41,9,20,4,1566,41,7,19,4,1557,41,4,18,4,1529,40,3,16,3,1500,40,2,13,3,1458,39,2,11,3,1375,39,2,8,1,1055,39,1,5,1,670,37,0,2,0,120.26764355231143,120.50571583150852,21133.839985706803,62.39088129999996,72.23386860000001,79.96681449999998,90.2046124,98.79020650000001,109.4538252,122.34641000000002,142.850531,177.41055630000005,62.39088129999996,72.23386860000001,79.96681449999998,90.2046124,98.79020650000001,109.4538252,122.34641000000002,142.850531,177.41055630000005,96.20244002262275,106.27506792739695,115.54672564236101,133.40460025794692,144.47625088049261,158.3751310104336,175.60109344660174,203.873129886304,238.06473812205923,4481.4299515268885,5379.622782167537,6330.106430813767,8517.918425915574,9796.425202309896,11538.930852192289,14335.906726451654,18377.508065255297,27236.62561342327
1,1138,31,11,23,2,1055,29,1,23,2,895,26,0,10,1,757,16,0,5,0,671,11,0,2,0,613,8,0,1,0,552,7,0,1,0,499,4,0,1,0,437,2,0,1,0,384,2,0,1,0,309,2,0,1,0,128,1,0,0,0,1099,53,1,48,4,1099,53,1,48,4,1099,53,1,48,4,1099,53,1,47,4,1096,53,1,47,3,1090,53,1,45,3,1035,50,1,34,2,988,45,1,30,1,940,39,1,24,1,846,36,1,19,1,562,26,0,6,0,289,14,0,2,0,144.02204911701244,140.03655318174273,23921.87146898983,69.48092039999995,91.49699120000002,105.60362580000003,118.8115172,130.981377,144.9131926,157.9603912,180.0331602,216.97602540000003,69.48092039999995,91.49699120000002,105.60362580000003,118.8115172,130.981377,144.9131926,157.9603912,180.0331602,216.97602540000003,110.15747836245754,150.07301554861442,167.14346027226367,177.31072299473715,189.46704146675137,206.82026545769466,221.96559749999417,240.4400912861437,273.78219135749026,5733.3466931153125,10380.042759519287,12940.56860557954,14815.214806602798,16593.11494736406,19481.35594800763,23078.366043452,26892.642905442095,34825.95286453549
1,2942,48,34,75,0,2496,25,10,72,0,2121,21,6,47,0,1750,15,3,29,0,1532,7,2,21,0,1338,5,1,17,0,1211,4,1,15,0,1071,2,0,10,0,923,2,0,8,0,737,1,0,3,0,544,1,0,0,0,144,0,0,0,0,2872,44,2,180,1,2872,44,2,180,1,2872,44,2,180,1,2872,44,2,179,1,2868,42,2,178,1,2846,39,1,175,1,2771,33,1,165,1,2670,24,1,142,1,2534,19,1,118,1,2340,14,1,80,0,1646,7,0,27,0,921,3,0,6,0,167.00174356114874,158.5764964498225,40034.839372460134,74.28875759999998,88.8698224,101.7079478,112.94232299999999,124.736877,139.7074828,158.32394980000004,182.98412660000002,391.45046080000003,74.28875759999998,88.8698224,101.7079478,112.94232299999999,124.736877,139.7074828,158.32394980000004,182.98412660000002,391.45046080000003,109.70870482270234,133.35816376311493,150.3850888188468,164.81441634848593,177.2820567354941,193.35056789976417,221.12612397030455,243.9193629014359,545.2163164898118,5769.888648645752,8504.74967290891,10627.781165756855,12878.812999806287,14959.650779855996,17720.63706086208,23418.647285793144,28536.675180803828,130839.88713689016
1,736,22,53,175,1,661,12,10,174,1,535,5,7,91,1,452,4,4,39,1,389,3,2,23,0,347,1,2,13,0,308,1,1,8,0,276,1,0,6,0,245,0,0,4,0,220,0,0,0,0,173,0,0,0,0,62,0,0,0,0,688,22,0,272,5,688,22,0,272,5,688,22,0,272,5,688,22,0,272,5,686,22,0,272,5,680,22,0,266,5,655,21,0,250,5,627,18,0,232,5,582,14,0,213,5,515,12,0,192,4,330,4,0,123,3,190,2,0,55,1,132.64364864336372,131.8519382887538,21891.771830089187,39.88713039999999,49.28704179999997,77.30683560000001,106.16944560000002,128.831527,152.40049719999996,173.75341160000002,191.36844779999998,219.73502200000001,39.88713039999999,49.28704179999997,77.30683560000001,106.16944560000002,128.831527,152.40049719999996,173.75341160000002,191.36844779999998,219.73502200000001,56.22747945744457,69.00651226719584,119.83720297338233,166.45282683995924,194.6645932126381,221.97713743844673,243.05748251989138,267.6876050717864,316.4958323870387,1560.2657416756992,2315.522564210801,6509.994008028049,12980.549759622503,17256.143336108344,23681.734925624492,27653.487891215987,33074.20245510503,46522.045254991885
1,1902,29,3,10,1,1842,27,2,10,1,1531,18,1,4,0,1231,16,1,2,0,1078,12,0,1,0,971,8,0,1,0,872,6,0,1,0,785,6,0,1,0,690,6,0,1,0,582,5,0,1,0,446,3,0,1,0,155,0,0,0,0,1888,35,1,19,2,1888,35,1,19,2,1888,35,1,19,2,1887,35,1,19,2,1885,35,1,19,2,1874,34,1,17,2,1824,28,1,16,2,1751,24,1,14,1,1663,22,1,14,1,1517,17,0,13,1,1085,8,0,6,0,699,3,0,3,0,156.35717427506427,155.3686316210797,28798.04549179288,81.49558100000007,99.45711679999995,115.83617579999999,131.2391874,147.06117300000003,160.34394579999997,173.3260924,191.53542339999998,221.1526854,81.49558100000007,99.45711679999995,115.83617579999999,131.2391874,147.06117300000003,160.34394579999997,173.3260924,191.53542339999998,221.1526854,121.90992383324735,156.775707509995,174.54385890821027,191.0255008038006,213.89204586728275,226.1648441038917,241.40740357110684,262.38761801800206,308.6633836782866,6951.975381498349,11405.257129381653,14531.150299688525,17084.13802613395,21904.828670877927,24472.439573077598,27632.93871318282,32263.277900572248,45251.89453108594
1,1725,22,0,4,2,1667,20,0,3,2,1367,15,0,0,2,1119,10,0,0,2,974,9,0,0,2,869,7,0,0,2,772,6,0,0,1,676,5,0,0,1,590,5,0,0,1,510,1,0,0,0,391,1,0,0,0,137,0,0,0,0,1709,28,2,5,9,1709,28,2,5,9,1709,28,2,5,9,1705,28,2,5,9,1700,28,2,5,8,1688,27,2,3,7,1629,25,2,3,6,1563,20,2,3,6,1469,16,1,3,6,1325,13,1,2,5,839,5,0,1,2,428,2,0,1,1,145.40982452310325,145.15129021106674,23055.589097300555,83.62513400000003,98.7819018,110.93162079999999,124.0346072,137.05236799999994,149.30216099999998,166.2916138,183.48696299999997,206.78622439999998,83.62513400000003,98.7819018,110.93162079999999,124.0346072,137.05236799999994,149.30216099999998,166.2916138,183.48696299999997,206.78622439999998,145.53039792016372,162.03871525561794,173.60426395055248,183.49602161855,200.41448595185665,215.4045528689309,227.15663080165933,242.9946385047013,273.1707729699044,9793.56885877826,11958.60805161148,13740.7697061447,15308.214958715564,17526.379068993367,21609.625977780146,23996.07600765927,26810.91510878077,32808.55691983336
1,2058,28,1,11,0,1980,28,0,11,0,1690,23,0,8,0,1408,18,0,5,0,1230,15,0,4,0,1104,11,0,3,0,991,8,0,2,0,882,5,0,1,0,784,4,0,1,0,682,2,0,0,0,541,0,0,0,0,209,0,0,0,0,2029,51,0,17,1,2029,51,0,17,1,2029,51,0,17,1,2029,51,0,17,1,2029,51,0,17,1,2018,49,0,17,1,1948,42,0,16,1,1874,37,0,15,1,1779,33,0,11,1,1607,25,0,9,1,1113,13,0,5,1,652,3,0,1,1,151.63411472354622,150.02809751048616,24016.747235208288,87.1700573,103.5511994,116.68384880000002,132.98281860000003,146.448547,162.01479459999996,175.83915279999994,191.8345458,213.12521059999997,87.1700573,103.5511994,116.68384880000002,132.98281860000003,146.448547,162.01479459999996,175.83915279999994,191.8345458,213.12521059999997,139.42806749332595,163.3564655548239,179.73241021128868,197.57341144587275,217.40553687435323,228.9881652681344,243.44430684563,260.40591817341357,299.4570251512545,9154.746344726987,12453.815448773823,14917.067904197587,17530.958677247407,21940.165755138343,24562.606556785093,27319.83338663296,31278.64804027615,40742.05299636256
1,2929,9,45,21,2,2540,5,26,18,2,1954,2,16,13,2,1464,2,7,8,2,1194,2,5,6,1,1019,2,4,4,1,885,2,3,2,0,778,1,1,2,0,674,1,0,2,0,558,1,0,1,0,405,1,0,0,0,141,0,0,0,0,2864,8,35,88,11,2864,8,35,88,11,2864,8,35,87,11,2864,8,35,86,10,2856,7,32,75,10,2822,7,25,64,10,2763,6,24,55,9,2694,5,17,51,8,2600,5,14,40,7,2455,4,11,24,6,1889,4,5,5,2,1211,4,2,1,2,98.58367681636729,101.43727587292082,11947.200030674234,55.43107599999999,63.68502799999999,71.47790549999999,78.93418899999999,88.00927749999994,97.38198899999992,108.753666,123.15740899999997,150.1422465,55.43107599999999,63.68502799999999,71.47790549999999,78.93418899999999,88.00927749999994,97.38198899999992,108.753666,123.15740899999997,150.1422465,87.27634957307407,97.24647286101337,104.84291920645764,113.01989444365236,131.46524224969468,144.03751786893025,157.42003672167726,175.7047288943441,215.66934676521745,3611.3762995515754,4437.725676605448,5241.018558936124,6088.116243312965,8156.800230633136,9834.730218896548,11544.870184795056,14151.844826316854,21809.907531663273
1,2570,36,5,8,3,2419,30,4,7,3,2058,25,3,3,3,1731,17,2,3,3,1516,13,2,2,3,1371,10,1,2,2,1255,8,1,2,2,1141,7,1,1,2,1025,7,1,1,2,885,5,0,1,1,705,1,0,0,0,289,0,0,0,0,2512,72,5,15,18,2512,72,5,15,18,2512,72,5,15,18,2511,72,4,14,18,2506,72,3,13,17,2489,71,2,13,16,2431,60,2,13,15,2377,49,2,11,14,2292,36,1,10,13,2157,25,1,6,11,1611,13,0,1,7,1004,6,0,0,4,144.63802389626238,147.2087921556064,23731.644257503718,80.73185280000001,96.11333300000001,107.4909395,118.08521739999999,130.7006955,144.63338280000002,160.77563789999994,181.95044760000002,215.81226210000008,80.73185280000001,96.11333300000001,107.4909395,118.08521739999999,130.7006955,144.63338280000002,160.77563789999994,181.95044760000002,215.81226210000008,131.5580748162597,149.9141650130802,162.3184413607975,175.70811700754084,189.2342811547038,212.94928740587585,230.22670250868578,257.0011756752329,310.6227337233612,8292.495795751352,10434.995601349765,12524.890871490188,14294.13447061296,16668.31998208539,21131.30140848271,24661.970695101023,29982.31857219235,43133.44486090202
1,2179,17,17,17,3,2079,14,11,14,3,1754,11,7,9,1,1442,9,4,5,0,1283,6,3,5,0,1170,4,3,4,0,1040,3,3,3,0,932,3,3,3,0,817,1,2,2,0,715,1,2,1,0,563,0,1,0,0,252,0,0,0,0,2145,19,10,38,21,2145,19,10,38,21,2145,19,10,38,21,2145,19,10,37,21,2142,19,9,35,21,2132,19,8,34,21,2080,19,7,27,19,2027,16,7,22,18,1944,14,7,19,17,1820,14,3,12,15,1387,9,1,6,12,847,8,0,3,9,119.377452632781,124.2801736820421,16262.089860478092,67.3142214,82.34729600000003,94.94848619999999,104.16265039999999,113.21909299999999,123.25505320000005,134.06037560000004,149.3767152000001,173.04288939999995,67.3142214,82.34729600000003,94.94848619999999,104.16265039999999,113.21909299999999,123.25505320000005,134.06037560000004,149.3767152000001,173.04288939999995,106.45686420946319,132.53286894011268,146.50662556527573,159.87914029909655,170.288076060626,179.75944777220488,192.51463069999346,214.00542585946266,236.09398888690032,5312.192337245873,8243.31019778555,9937.316256905757,11799.71678244077,13504.349134281292,15126.183254448479,17177.378341730735,21693.852498014923,26462.71224365699
1,1233,82,42,24,9,1056,64,36,22,9,876,52,27,12,7,704,40,18,12,5,621,31,15,6,5,540,22,13,4,5,481,20,12,4,2,431,18,12,3,0,372,15,11,2,0,303,10,8,2,0,213,7,7,1,0,63,0,2,1,0,1114,127,62,51,36,1114,127,62,51,36,1114,127,62,51,36,1113,127,62,51,36,1111,126,58,49,36,1100,120,54,48,35,1051,109,46,45,34,990,99,41,39,31,913,77,38,34,29,770,69,32,27,25,489,37,14,15,20,269,17,8,9,18,163.98644560791368,165.83136177625897,32519.88889120484,73.1627997,92.21795600000003,110.43085030000009,130.09141259999996,151.15745950000002,168.30132479999997,187.45448449999995,208.05980280000006,262.0268188,73.1627997,92.21795600000003,110.43085030000009,130.09141259999996,151.15745950000002,168.30132479999997,187.45448449999995,208.05980280000006,262.0268188,108.84751839546234,145.9204521709115,169.67717401177026,199.2987600920345,225.9453137778437,245.0662081810048,268.431260878897,304.3264941082064,354.5279252358157,5659.951860853362,9927.896760558007,13309.980759430295,17937.820566858565,24152.052074515002,27864.264039641086,32947.03332828616,42956.697725589554,56141.40914079157
1,2431,206,15,16,12,2061,183,7,14,12,1656,156,4,6,9,1293,119,2,3,6,1088,104,1,2,3,928,93,0,2,3,779,83,0,1,2,663,71,0,1,2,560,62,0,1,1,444,53,0,1,1,317,33,0,0,0,71,9,0,0,0,2196,358,11,41,74,2196,358,11,41,74,2196,358,11,41,74,2193,358,11,41,74,2186,357,10,39,72,2166,353,9,34,71,2092,328,6,32,66,2019,307,6,29,61,1917,284,5,25,58,1739,249,4,20,52,1218,172,0,3,34,738,121,0,1,18,136.38505237462687,136.5491710522388,21827.76163719587,70.238568,84.48558319999998,96.59718910000004,106.9983278,118.92001399999998,134.09307900000002,150.3851542,173.51373300000006,209.98536579999995,70.238568,84.48558319999998,96.59718910000004,106.9983278,118.92001399999998,134.09307900000002,150.3851542,173.51373300000006,209.98536579999995,107.61522037930042,130.51154296833977,147.1087441725272,159.52317843866035,173.97614735555953,188.5483570008133,220.1844059739732,243.8137245930729,309.7469413723177,5506.857470295203,8034.664755461605,10115.843551129738,11880.086261321085,13859.361351674752,16594.58235495812,22760.004219880513,27183.467488000864,41382.47982124129
1,1880,67,15,22,0,1777,63,6,21,0,1505,50,5,13,0,1270,37,2,6,0,1137,30,0,5,0,1033,25,0,2,0,938,19,0,1,0,846,15,0,1,0,764,12,0,1,0,676,10,0,1,0,539,6,0,0,0,235,0,0,0,0,1804,113,11,53,3,1804,113,11,53,3,1804,113,11,53,3,1803,113,11,53,3,1800,111,10,53,3,1788,110,10,53,3,1712,101,10,53,2,1630,89,9,53,2,1524,81,7,50,2,1355,71,4,44,2,817,43,1,25,1,400,19,1,12,0,149.97374360836693,155.3814873467742,26133.28002657,80.73812110000001,97.73477799999995,112.61355890000002,126.92652960000001,141.64285249999998,156.97327860000004,171.0648574,186.210852,214.08859289999998,80.73812110000001,97.73477799999995,112.61355890000002,126.92652960000001,141.64285249999998,156.97327860000004,171.0648574,186.210852,214.08859289999998,135.7147232801591,163.2765409102392,178.97120486450262,192.21809551106844,213.3943078965741,227.08888065523348,242.18090132917584,264.16673222503215,302.05779927252365,8471.933945699217,12159.274024767914,14825.37922439941,16985.837958475724,21328.119637468335,24216.182782307198,27489.80301413929,31774.1508838749,42099.49651242912
1,1608,11,34,30,0,1517,9,21,30,0,1226,3,12,20,0,983,2,11,9,0,827,1,11,5,0,723,1,11,4,0,656,1,7,2,0,567,1,5,1,0,502,0,4,1,0,417,0,4,1,0,310,0,3,0,0,120,0,1,0,0,1569,16,31,67,0,1569,16,31,67,0,1569,16,31,67,0,1569,16,31,66,0,1564,16,29,65,0,1556,16,27,63,0,1501,13,24,58,0,1445,10,23,52,0,1348,8,20,45,0,1222,4,13,30,0,817,0,6,10,0,449,0,2,4,0,119.9176585127748,122.35675030184196,16308.425728103068,61.6140622,75.813927,88.32942359999998,98.91029159999998,110.02845800000003,122.49336020000001,140.30221259999993,162.04958040000002,189.23477780000005,61.6140622,75.813927,88.32942359999998,98.91029159999998,110.02845800000003,122.49336020000001,140.30221259999993,162.04958040000002,189.23477780000005,96.15136563485913,113.80757117617031,137.41590727976484,151.00788548631783,165.15028204830338,178.74190722961055,205.6840351023521,226.37569894428373,261.2441176294691,4355.2417461542755,6151.614481482589,9113.813034116876,10651.227759016492,12566.505736565096,14843.90165974852,18918.719271091344,23887.292040823406,30927.437895238712
1,3258,41,48,40,2,2972,34,32,40,2,2476,27,23,26,1,2007,20,17,17,1,1754,17,15,10,1,1562,16,12,7,1,1393,14,11,6,1,1243,13,8,2,1,1086,11,7,1,0,923,10,6,1,0,728,5,3,0,0,292,1,0,0,0,3143,62,47,122,15,3143,62,47,122,15,3143,62,47,122,15,3142,62,46,122,15,3137,62,46,121,15,3111,61,42,121,15,3063,57,34,119,15,2979,56,30,114,15,2856,53,24,110,14,2684,47,18,100,13,2111,40,9,77,12,1524,33,2,59,10,115.68137232074359,119.76008363027442,16477.695054335734,58.9588262,69.190959,78.58574579999998,88.8511872,100.07086199999998,112.09507980000006,127.96450080000001,156.10103139999998,189.90344920000004,58.9588262,69.190959,78.58574579999998,88.8511872,100.07086199999998,112.09507980000006,127.96450080000001,156.10103139999998,189.90344920000004,89.74055773395861,104.2325264798548,115.00071453109912,136.46753215982164,151.69996169648178,168.12479388168128,190.68966862077608,225.76784001645115,267.14282017300894,3867.720173162604,5103.4092776102925,6281.6494424835055,8859.760018729554,10638.74806773447,13059.785640605583,16427.967316308823,23567.19472837541,32672.71977864557
1,4202,20,5,4,0,4037,18,4,4,0,3304,14,1,1,0,2630,10,1,0,0,2268,6,1,0,0,1987,3,0,0,0,1759,3,0,0,0,1558,2,0,0,0,1370,2,0,0,0,1121,0,0,0,0,865,0,0,0,0,294,0,0,0,0,4159,47,6,16,3,4159,47,6,16,3,4159,47,6,16,3,4159,47,6,16,2,4155,47,6,16,2,4128,45,6,13,2,4002,40,5,10,1,3862,36,3,8,1,3642,31,2,6,1,3320,24,0,5,1,2248,10,0,1,1,1226,2,0,0,1,127.71517061782086,127.48966721460648,17265.097997419547,76.98004199999997,89.67289700000003,100.45498599999998,110.05853300000001,120.26998499999999,130.582032,144.0868529999999,161.46557600000003,185.73153700000003,76.98004199999997,89.67289700000003,100.45498599999998,110.05853300000001,120.26998499999999,130.582032,144.0868529999999,161.46557600000003,185.73153700000003,119.14033167994128,144.71420387755802,156.5254643194432,167.12966675291375,175.84522494999908,185.73159249345377,204.35830863637375,221.36721656652497,242.08891173996284,6651.5260822487635,9720.49890240965,11260.176708541778,12863.37347547167,14322.621297625328,15924.469299975148,19109.623079626897,22957.54540539922,27273.631976400004
