class_i,ASCUS_s,LSIL_s,ASCH_s,HSIL_s,SCC_s,ASCUS_s_005,LSIL_s_005,ASCH_s_005,HSIL_s_005,SCC_s_005,ASCUS_s_01,LSIL_s_01,ASCH_s_01,HSIL_s_01,SCC_s_01,ASCUS_s_02,LSIL_s_02,ASCH_s_02,HSIL_s_02,SCC_s_02,ASCUS_s_03,LSIL_s_03,ASCH_s_03,HSIL_s_03,SCC_s_03,ASCUS_s_04,LSIL_s_04,ASCH_s_04,HSIL_s_04,SCC_s_04,ASCUS_s_05,LSIL_s_05,ASCH_s_05,HSIL_s_05,SCC_s_05,ASCUS_s_06,LSIL_s_06,ASCH_s_06,HSIL_s_06,SCC_s_06,ASCUS_s_07,LSIL_s_07,ASCH_s_07,HSIL_s_07,SCC_s_07,ASCUS_s_08,LSIL_s_08,ASCH_s_08,HSIL_s_08,SCC_s_08,ASCUS_s_09,LSIL_s_09,ASCH_s_09,HSIL_s_09,SCC_s_09,ASCUS_s_099,LSIL_s_099,ASCH_s_099,HSIL_s_099,SCC_s_099,ASCUS_c,LSIL_c,ASCH_c,HSIL_c,SCC_c,ASCUS_c_01,LSIL_c_01,ASCH_c_01,HSIL_c_01,SCC_c_01,ASCUS_c_02,LSIL_c_02,ASCH_c_02,HSIL_c_02,SCC_c_02,ASCUS_c_03,LSIL_c_03,ASCH_c_03,HSIL_c_03,SCC_c_03,ASCUS_c_04,LSIL_c_04,ASCH_c_04,HSIL_c_04,SCC_c_04,ASCUS_c_05,LSIL_c_05,ASCH_c_05,HSIL_c_05,SCC_c_05,ASCUS_c_06,LSIL_c_06,ASCH_c_06,HSIL_c_06,SCC_c_06,ASCUS_c_07,LSIL_c_07,ASCH_c_07,HSIL_c_07,SCC_c_07,ASCUS_c_08,LSIL_c_08,ASCH_c_08,HSIL_c_08,SCC_c_08,ASCUS_c_09,LSIL_c_09,ASCH_c_09,HSIL_c_09,SCC_c_09,ASCUS_c_099,LSIL_c_099,ASCH_c_099,HSIL_c_099,SCC_c_099,ASCUS_c_0999,LSIL_c_0999,ASCH_c_0999,HSIL_c_0999,SCC_c_0999,w_mean,h_mean,v_mean,w_01,w_02,w_03,w_04,w_05,w_06,w_07,w_08,w_09,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,d_01,d_02,d_03,d_04,d_05,d_06,d_07,d_08,d_09,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09
1,1631,10,51,64,1,1463,1,33,64,1,1184,1,22,38,0,955,0,14,22,0,830,0,9,13,0,731,0,8,10,0,648,0,5,7,0,561,0,4,5,0,482,0,3,3,0,391,0,1,1,0,286,0,1,0,0,98,0,0,0,0,1575,4,52,125,1,1575,4,52,125,1,1575,4,52,125,1,1572,4,51,125,1,1560,4,46,123,1,1537,4,37,120,0,1482,4,30,110,0,1432,3,21,103,0,1378,2,15,87,0,1264,1,12,67,0,923,0,2,24,0,571,0,0,4,0,99.12900670859419,100.83630485828117,11488.812737727529,55.1152526,65.72312660000001,74.13971579999999,81.2113496,89.20611600000001,97.29593260000001,107.66050859999999,123.12474680000003,153.54656940000004,55.1152526,65.72312660000001,74.13971579999999,81.2113496,89.20611600000001,97.29593260000001,107.66050859999999,123.12474680000003,153.54656940000004,87.47445076521166,99.71054856952865,107.755750011906,115.09617522697148,132.09429087764244,142.74228679307066,156.4177160907018,175.1404474588912,221.8563138910178,3667.537602924891,4726.348540441362,5574.235117232076,6271.241195024546,8377.656610563841,9694.084400599688,11347.328364186611,14100.882571114127,22786.37563743091
1,807,11,22,55,1,748,10,4,55,1,616,6,3,34,1,507,5,1,21,0,446,4,0,17,0,410,2,0,12,0,374,2,0,9,0,344,1,0,5,0,317,1,0,3,0,249,0,0,1,0,202,0,0,1,0,81,0,0,0,0,789,11,0,91,5,789,11,0,91,5,789,11,0,91,5,789,11,0,89,5,787,11,0,87,5,783,10,0,83,5,763,9,0,70,4,734,8,0,63,4,686,6,0,60,4,637,5,0,48,4,437,3,0,14,2,250,2,0,6,0,107.82641770200894,112.82088906026786,14689.794193795035,48.113403500000004,65.05224599999997,73.9582375,84.90734900000007,95.38813,106.32951300000002,117.2090145,139.22204599999992,176.6555405,48.113403500000004,65.05224599999997,73.9582375,84.90734900000007,95.38813,106.32951300000002,117.2090145,139.22204599999992,176.6555405,78.94430239448394,99.79088683539045,111.53305789487413,130.91491525134256,144.2498667516178,161.52908820093018,179.6453061737471,212.56408298302662,245.75481164748112,2944.380470447404,4752.551783083097,5873.46773494992,8086.675619750079,9703.96723299198,11848.866637409374,14815.488621000633,19868.077789357707,27394.87198693587
1,4082,10,0,2,0,3992,9,0,2,0,3286,5,0,0,0,2631,4,0,0,0,2267,3,0,0,0,1983,3,0,0,0,1756,2,0,0,0,1560,1,0,0,0,1343,0,0,0,0,1111,0,0,0,0,814,0,0,0,0,257,0,0,0,0,4066,20,3,5,0,4066,20,3,5,0,4066,20,3,5,0,4065,20,3,4,0,4062,19,3,3,0,4048,18,2,2,0,3920,13,2,2,0,3810,10,2,1,0,3636,9,2,1,0,3339,4,1,1,0,2296,0,1,0,0,1193,0,0,0,0,146.2700069579873,144.37947728163167,21837.717491323518,90.06807289999999,106.6110384,119.8278993,132.7523254,144.946659,156.7504156,169.23260879999998,181.96017519999998,199.9620552,90.06807289999999,106.6110384,119.8278993,132.7523254,144.946659,156.7504156,169.23260879999998,181.96017519999998,199.9620552,148.3370716080943,166.69759097380606,177.47023102829982,191.18224950421072,210.94524338969592,221.2130292580342,231.45931901060123,245.81083790607943,274.1941561140224,10385.885625292678,13083.458986294969,14890.731029883777,16798.777398736012,21161.354976341623,23226.630382668343,25406.356376150663,28553.285165024656,35051.89681877517
1,3812,49,2,7,0,3629,43,0,7,0,3114,29,0,4,0,2666,15,0,1,0,2359,8,0,1,0,2122,7,0,1,0,1923,6,0,1,0,1742,5,0,0,0,1540,2,0,0,0,1313,1,0,0,0,1004,0,0,0,0,351,0,0,0,0,3775,73,0,22,0,3775,73,0,22,0,3775,73,0,22,0,3775,73,0,22,0,3769,71,0,20,0,3746,70,0,19,0,3598,59,0,17,0,3435,47,0,16,0,3237,36,0,16,0,2876,27,0,9,0,1739,6,0,5,0,702,0,0,4,0,147.27308675555557,152.3360318028424,24089.38417638658,85.7045717,103.5724366,116.96965880000005,131.00888660000004,143.51606699999994,156.0001712,169.0520637,183.4857486,203.1300466,85.7045717,103.5724366,116.96965880000005,131.00888660000004,143.51606699999994,156.0001712,169.0520637,183.4857486,203.1300466,147.54555578833669,168.72940246425935,183.43604823851769,199.70392345737395,214.66479862587792,224.92442991702012,236.1034100184724,248.94817292677266,271.70085372037073,10074.469678128467,13168.069493641528,15542.999968372755,17834.297428202168,21705.578120942333,23944.910085064817,26065.803730134263,29016.144638107467,34004.070656810356
1,2647,5,6,8,0,2544,3,1,8,0,2187,2,0,5,0,1848,1,0,3,0,1664,1,0,2,0,1515,1,0,1,0,1398,1,0,1,0,1287,1,0,0,0,1166,1,0,0,0,1016,1,0,0,0,822,0,0,0,0,330,0,0,0,0,2633,4,2,26,1,2633,4,2,26,1,2633,4,2,26,1,2633,4,2,25,1,2626,4,2,23,1,2615,4,1,22,0,2540,3,1,22,0,2456,2,1,21,0,2361,2,0,13,0,2167,1,0,10,0,1574,0,0,1,0,875,0,0,1,0,150.1575087168042,155.68153575506378,25509.648983983996,76.476597,97.80676200000002,114.74668850000002,129.915802,145.44474449999998,161.631165,177.47754650000002,193.24803999999997,217.29868699999997,76.476597,97.80676200000002,114.74668850000002,129.915802,145.44474449999998,161.631165,177.47754650000002,193.24803999999997,217.29868699999997,120.69641864499283,154.82135900250023,176.4833634349393,197.4007270401563,219.22740029491075,235.0138138640963,252.04896590510498,276.53719181819224,315.3101709782567,6764.637118715336,10870.630944481554,14424.055471898146,17506.195085481977,22659.906388532778,25906.594522109313,30062.466271677105,34681.83644308041,45793.81532184765
1,1820,68,141,284,2,1414,13,42,273,2,1105,8,25,167,2,844,2,11,84,2,688,0,8,46,1,578,0,6,33,1,477,0,3,19,1,417,0,3,14,1,342,0,3,5,1,275,0,1,2,1,194,0,1,1,1,51,0,0,1,0,1622,9,17,653,14,1622,9,17,653,14,1622,9,17,653,14,1616,9,15,645,14,1602,8,12,627,13,1576,8,11,585,11,1525,6,8,519,11,1460,5,7,466,9,1377,5,5,394,5,1262,4,2,295,5,873,1,1,102,4,559,0,0,25,1,89.49483633866092,94.1525066712743,10906.820541629002,44.38778659999999,51.2437806,57.114119000000024,64.16688860000005,72.12081899999998,83.79415279999998,99.42428000000001,120.09409760000003,152.4531498,44.38778659999999,51.2437806,57.114119000000024,64.16688860000005,72.12081899999998,83.79415279999998,99.42428000000001,120.09409760000003,152.4531498,70.81381074255205,79.61560376845647,86.76772438584317,93.85935496473101,105.19837167389782,119.44260407039556,148.5778928880522,178.14705033360988,225.30621818828791,2367.645469345533,3019.252501152622,3549.9733002123216,4177.29012044522,5141.441752961482,6554.597747665488,10311.61627928288,14451.206357872457,23667.71684188417
1,2653,10,57,88,0,2488,4,34,86,0,2100,3,19,48,0,1707,1,13,27,0,1498,1,9,18,0,1351,1,8,15,0,1221,1,7,11,0,1115,1,4,8,0,976,1,3,5,0,849,1,2,4,0,655,0,1,1,0,294,0,0,1,0,2591,9,49,144,15,2591,9,49,144,15,2591,9,49,144,15,2591,9,49,144,15,2586,9,48,140,15,2571,9,39,137,13,2513,8,37,130,13,2448,8,29,120,13,2355,6,24,105,12,2203,5,13,93,6,1654,3,4,55,3,1063,1,0,29,1,118.70017036752137,119.36098692913106,15940.44235306718,63.3065429,76.99857199999992,88.1394472,97.9396146,107.37722400000001,117.8366996,130.86802419999995,151.28833319999998,185.442836,63.3065429,76.99857199999992,88.1394472,97.9396146,107.37722400000001,117.8366996,130.86802419999995,151.28833319999998,185.442836,98.03540196445584,113.4511598099908,134.53556050198137,145.5730737155629,158.25123352269935,171.58306326817666,187.23553210109202,219.33068389813366,255.90780899532388,4583.729050456366,6072.11157284664,8664.280539702664,10005.163841189174,11626.812826339232,13617.686062219427,16250.245637773334,22459.908260173688,30156.39642236036
1,4263,67,4,8,0,4039,64,3,8,0,3469,49,3,5,0,2892,30,3,2,0,2560,23,2,0,0,2331,21,2,0,0,2100,18,2,0,0,1874,13,2,0,0,1676,11,2,0,0,1442,6,2,0,0,1150,3,2,0,0,421,1,1,0,0,4195,122,4,19,2,4195,122,4,19,2,4195,122,4,19,2,4194,122,4,19,2,4189,122,4,19,2,4172,119,4,18,2,4029,102,3,16,1,3894,90,2,15,1,3715,71,2,13,1,3385,46,1,12,1,2393,13,0,8,1,1463,7,0,6,0,152.8633961234454,153.46177457093503,25480.787754280893,93.11136019999996,109.27080040000003,122.42284920000007,134.82697139999996,147.71517949999998,159.886099,172.0852617,184.85202439999998,203.77031929999998,93.11136019999996,109.27080040000003,122.42284920000007,134.82697139999996,147.71517949999998,159.886099,172.0852617,184.85202439999998,203.77031929999998,151.54098896728806,170.16219309467596,181.95358436208988,198.92049325032164,216.25381535839477,225.6997297017054,236.1120604733261,250.2748005516572,277.19295376706435,10679.835880893455,13587.934367183547,15647.179744681196,18161.85800752031,22061.7523277824,24272.81327141005,26578.94533346414,29799.768743534572,36264.993285799836
1,1288,5,10,13,0,1233,3,6,12,0,1016,2,5,5,0,826,1,3,4,0,726,1,2,3,0,641,1,2,2,0,578,1,2,2,0,529,1,2,2,0,466,1,0,2,0,400,1,0,2,0,316,0,0,2,0,130,0,0,0,0,1265,7,9,32,3,1265,7,9,32,3,1265,7,9,32,3,1265,7,9,31,3,1264,7,9,30,3,1258,7,6,28,3,1214,7,5,22,3,1178,5,5,18,3,1128,3,4,16,3,1044,3,3,12,3,793,2,2,5,1,526,2,1,2,1,138.70817584498482,145.02277906306992,22584.52821191839,72.0819395,88.641785,102.16062949999997,115.60137899999995,129.49067700000006,144.15346499999998,161.56603999999993,182.463554,208.914215,72.0819395,88.641785,102.16062949999997,115.60137899999995,129.49067700000006,144.15346499999998,161.56603999999993,182.463554,208.914215,112.12835751049366,141.59572058956016,160.42461486573922,175.56994631386942,191.92686843603116,216.06786174222097,236.47524984613864,258.2310414128721,297.103304868747,5869.310969448332,9405.432894613983,11936.035985297847,14157.352952280804,16867.4804088847,21999.745104410336,26106.90464177188,31162.207123341275,40692.40114618177
1,4474,22,73,22,1,4165,18,59,22,1,3560,12,44,8,0,3043,8,31,6,0,2709,5,21,5,0,2493,4,18,5,0,2303,4,15,3,0,2117,3,13,1,0,1903,2,11,0,0,1711,1,6,0,0,1403,1,4,0,0,734,0,2,0,0,4364,26,138,59,5,4364,26,138,59,5,4364,26,138,59,5,4361,26,138,58,5,4356,26,137,57,5,4326,24,131,56,5,4263,22,120,52,5,4192,19,109,49,5,4112,17,92,45,4,3968,9,73,44,3,3363,0,37,28,3,2644,0,18,16,2,119.35714826284843,119.56338867791813,16503.537245574153,66.23791500000004,77.6462126,87.24060020000005,96.6153778,105.82222000000002,116.4790144,128.91361339999997,150.29008780000004,184.66259720000005,66.23791500000004,77.6462126,87.24060020000005,96.6153778,105.82222000000002,116.4790144,128.91361339999997,150.29008780000004,184.66259720000005,102.66785964906687,114.39465355333954,132.0356440404894,142.56839195931315,153.66568766527638,167.6653007784319,183.92199307060207,213.09137552340283,259.2572362330881,5010.250841566732,6204.408955831682,8365.886580693252,9477.08250510785,10978.553517532675,13013.862881459536,15650.244108092542,20892.72762164781,31249.702654113775
1,2274,13,2,0,1,2152,12,0,0,1,1805,7,0,0,1,1450,5,0,0,1,1280,4,0,0,1,1124,3,0,0,1,1008,3,0,0,1,916,3,0,0,1,777,2,0,0,1,659,2,0,0,0,480,2,0,0,0,134,0,0,0,0,2258,21,1,5,5,2258,21,1,5,5,2258,21,1,5,5,2257,21,1,5,5,2256,21,1,5,5,2241,20,0,5,5,2147,19,0,5,5,2045,16,0,5,4,1939,11,0,4,4,1747,7,0,1,4,1121,6,0,0,2,598,5,0,0,2,159.72443549126638,163.09921391965065,29961.800019059014,79.61442849999997,99.1342284,112.94775940000002,128.40571880000002,144.58761550000006,162.18240640000002,180.35817279999998,200.26022940000001,248.5177945,79.61442849999997,99.1342284,112.94775940000002,128.40571880000002,144.58761550000006,162.18240640000002,180.35817279999998,200.26022940000001,248.5177945,125.8117874605389,156.63415440331715,174.4231653170259,194.09237454200206,221.12296381242209,236.7842946256159,259.17747719573174,293.4888017888683,335.07403253764545,7071.147680494243,11457.161816678203,14064.24817917815,17129.420333453167,22957.94952620247,26225.47120884242,30217.596064070625,38410.306496287434,50679.3711233196
1,16866,9,15,6,2,15493,4,13,6,2,12705,3,11,4,0,9993,2,9,4,0,8467,1,9,3,0,7375,1,8,2,0,6479,1,7,1,0,5654,1,7,1,0,4873,1,5,1,0,4092,0,2,1,0,3060,0,1,0,0,1146,0,0,0,0,16688,19,71,79,41,16688,19,71,79,41,16688,19,71,79,41,16685,19,71,78,41,16677,18,70,78,40,16633,18,63,76,36,16512,15,49,68,35,16359,10,38,66,32,16143,8,34,59,28,15739,5,22,51,23,14113,2,8,20,7,11813,2,4,12,1,107.88409598189133,108.62512587217422,13412.750265809324,63.87611220000001,73.56898159999997,81.59674639999996,89.43042580000001,97.39477950000001,105.90652440000002,115.98682819999999,129.5405608,157.34757900000002,63.87611220000001,73.56898159999997,81.59674639999996,89.43042580000001,97.39477950000001,105.90652440000002,115.98682819999999,129.5405608,157.34757900000002,98.65827475590693,109.43157871519834,118.28061230653316,134.0276899163955,143.4218343447406,153.41927513945996,165.98680597413977,182.359766631524,219.71168885933906,4628.179000995446,5680.199764814068,6582.1505136101505,8549.188712344789,9614.807853821752,10895.138627622282,12673.382632085224,15179.830612851987,22237.60479535434
1,1379,23,35,37,0,1291,22,21,36,0,1092,16,13,17,0,908,10,10,8,0,791,7,8,5,0,722,6,6,3,0,661,3,6,2,0,596,2,6,2,0,537,1,6,2,0,465,1,3,1,0,385,0,1,1,0,176,0,0,0,0,1335,24,34,80,1,1335,24,34,80,1,1335,24,34,80,1,1335,24,34,80,1,1333,24,34,80,1,1326,24,30,79,1,1297,22,28,77,0,1260,22,25,71,0,1211,19,21,63,0,1134,13,14,58,0,874,6,2,43,0,594,5,0,17,0,125.26529826526459,126.06948933446404,17844.968589616496,61.63312680000003,75.1759764,88.25695130000003,101.40361060000001,114.76075699999998,129.79411060000004,146.0542693,171.0406736,200.31455499999998,61.63312680000003,75.1759764,88.25695130000003,101.40361060000001,114.76075699999998,129.79411060000004,146.0542693,171.0406736,200.31455499999998,93.2820885953131,111.57030604646914,136.35565011298849,150.4406693174102,169.5552319896301,188.24026360198033,218.22157551492853,239.66541251628206,282.10944997709635,4152.074947595684,5976.555514074316,8749.962393960172,10578.342828329172,13232.39722525888,16288.06662041174,22377.272566867327,26968.512952289453,34967.43680965988
1,4570,83,30,18,2,4266,76,20,18,2,3624,63,18,11,1,2967,48,11,8,1,2617,37,6,6,1,2335,30,5,4,1,2090,23,2,2,0,1841,18,2,1,0,1597,14,2,1,0,1326,13,2,1,0,987,12,1,0,0,338,3,0,0,0,4452,136,56,47,12,4452,136,56,47,12,4451,136,56,47,12,4451,136,56,47,12,4441,136,54,46,12,4413,131,53,43,12,4303,124,47,43,12,4163,115,44,40,11,3982,100,40,36,11,3718,89,28,31,11,2859,54,16,22,5,1991,43,7,14,4,125.20615024261112,125.70152131022753,17765.585289891693,69.06050979999998,80.99769319999999,92.01760280000005,102.4637482,113.13919,126.03840300000003,143.21186539999997,166.18731440000002,191.15383400000005,69.06050979999998,80.99769319999999,92.01760280000005,102.4637482,113.13919,126.03840300000003,143.21186539999997,166.18731440000002,191.15383400000005,105.58439401548631,118.77422837176084,139.26263655050013,152.43005169914915,166.95691817138248,180.7891936832769,207.3321505161175,229.1747827602283,258.16368408623316,5286.891306802223,6634.5401968809965,9220.115682098975,10746.877489624134,12863.344532304234,15290.679371378788,19767.322130776145,24557.0956354698,31153.8944561372
1,3405,41,81,181,0,3039,27,30,178,0,2426,18,20,112,0,1912,12,12,67,0,1588,11,9,41,0,1368,9,5,27,0,1179,6,5,23,0,1028,4,4,21,0,870,2,1,12,0,726,2,1,7,0,552,0,1,3,0,181,0,0,0,0,3184,29,24,466,5,3184,29,24,466,5,3184,29,24,466,5,3184,27,24,465,5,3182,27,23,462,5,3172,23,20,457,5,3137,22,17,435,4,3093,17,16,412,3,3041,14,14,390,2,2945,6,10,354,2,2552,1,4,239,1,2029,0,1,153,0,107.04830940048542,108.60026162459546,12819.14353758842,60.044376400000004,72.51557620000003,82.33074390000004,92.53509220000004,101.88702449999997,111.14469899999997,121.09489039999998,133.8248256,159.38101430000006,60.044376400000004,72.51557620000003,82.33074390000004,92.53509220000004,101.88702449999997,111.14469899999997,121.09489039999998,133.8248256,159.38101430000006,94.41113210771522,109.84123493380982,123.37647521414351,139.44392643954282,150.01364413934377,161.90519941985477,174.17281076723867,187.4060584833736,220.6919287077791,4280.2198478942,5695.5427172240525,6963.437766126992,9195.129901732731,10482.514640742225,12271.896529188729,14144.2814226668,16341.236620793981,23280.75334665791
1,765,3,19,14,0,723,2,14,14,0,586,1,11,9,0,459,0,7,4,0,401,0,4,4,0,346,0,2,2,0,305,0,2,1,0,266,0,2,1,0,227,0,2,1,0,192,0,2,0,0,152,0,1,0,0,52,0,0,0,0,744,4,20,33,0,744,4,20,33,0,744,4,20,33,0,743,4,20,32,0,742,4,19,32,0,736,4,16,29,0,718,4,14,27,0,696,4,9,27,0,660,4,6,24,0,599,2,6,17,0,365,0,1,7,0,194,0,0,2,0,116.45794140823969,123.28575115106116,16286.004076302692,64.301819,77.76492300000001,89.240063,97.16760299999999,106.37051399999996,117.05958500000003,129.61733299999997,148.33050500000002,174.43612700000006,64.301819,77.76492300000001,89.240063,97.16760299999999,106.37051399999996,117.05958500000003,129.61733299999997,148.33050500000002,174.43612700000006,98.95268220422354,116.7843703341825,141.4267948184952,151.55475690631656,165.44875516178035,175.85785776614642,188.53672738377983,212.78551446761858,236.96777519939937,4582.219264149802,6386.533776633627,9548.726865319963,10911.23207774976,12924.92851728947,14541.398986379063,16667.280809419535,21388.443532676272,26517.282057167333
1,1857,25,11,16,1,1755,19,6,16,1,1451,15,6,9,1,1192,12,2,4,0,1034,8,1,2,0,912,6,1,2,0,820,5,1,1,0,733,4,1,0,0,622,4,1,0,0,533,3,1,0,0,419,1,0,0,0,144,0,0,0,0,1829,36,6,31,8,1829,36,6,31,8,1829,36,6,31,8,1829,36,6,31,8,1828,36,5,31,8,1811,35,5,31,8,1744,32,5,30,8,1689,28,4,27,8,1598,24,2,24,6,1493,16,2,22,5,1083,4,2,14,4,702,1,0,9,3,153.30705313874344,160.97112792670154,28049.962388264034,74.30813920000001,96.78344759999999,112.32341350000002,127.61051040000001,146.0238645,162.41921860000002,178.89867209999997,197.02391660000004,228.71347049999997,74.30813920000001,96.78344759999999,112.32341350000002,127.61051040000001,146.0238645,162.41921860000002,178.89867209999997,197.02391660000004,228.71347049999997,112.49968359507886,146.49416809962102,170.87632138247437,196.39912260759786,222.3015874466662,240.88060060187502,261.5005456899439,294.9520809318862,329.26982686348236,5972.592474865316,10014.719592480842,13565.16662213064,17556.46832590958,23564.028245490852,27132.064586188353,31701.32444130938,40006.18712969593,50809.23056577627
1,3389,15,155,176,0,3050,5,36,171,0,2615,3,22,109,0,2215,3,12,73,0,1964,3,9,53,0,1777,2,7,43,0,1645,0,5,29,0,1503,0,3,25,0,1377,0,3,18,0,1233,0,2,12,0,1001,0,0,8,0,453,0,0,0,0,3272,10,2,445,6,3272,10,2,445,6,3272,10,2,445,6,3270,10,2,445,6,3266,10,2,441,5,3257,9,1,414,5,3206,6,0,379,4,3170,6,0,327,3,3106,5,0,284,3,3002,3,0,227,2,2567,0,0,90,2,1919,0,0,24,1,123.82719565676038,124.94574678661313,18922.718838874818,52.281558,72.01791400000002,86.35070239999996,98.0633062,109.97210700000005,122.46251200000002,139.0863834,162.61752920000004,199.01894219999997,52.281558,72.01791400000002,86.35070239999996,98.0633062,109.97210700000005,122.46251200000002,139.0863834,162.61752920000004,199.01894219999997,79.89960658284397,109.19739638140163,134.1051984513738,149.44922394082334,164.4705008193634,180.133680682251,202.57875304122228,230.8314954326508,275.14921258989756,2957.028813976668,5741.492593784313,8582.142243420227,10412.855323206073,12646.949567986181,14996.930321354022,18445.642371905335,24272.095691709856,33847.47952614215
1,3839,34,1,1,1,3669,32,1,1,1,3071,26,1,1,1,2505,22,1,1,1,2202,18,0,0,0,1974,16,0,0,0,1778,13,0,0,0,1599,9,0,0,0,1376,8,0,0,0,1151,6,0,0,0,903,5,0,0,0,306,0,0,0,0,3776,90,2,2,6,3776,90,2,2,6,3776,90,2,2,6,3776,90,2,2,6,3772,90,2,2,6,3753,88,1,1,6,3639,77,1,0,5,3480,72,0,0,5,3277,62,0,0,5,2950,47,0,0,5,1982,17,0,0,3,1064,11,0,0,0,152.2339437146543,154.7642890490196,26137.725354179056,89.68614199999999,105.04895000000002,117.316818,130.15179500000002,145.33257300000005,158.497513,171.931965,187.99072200000003,211.16736250000002,89.68614199999999,105.04895000000002,117.316818,130.15179500000002,145.33257300000005,158.497513,171.931965,187.99072200000003,211.16736250000002,144.40786304710488,162.43531740185315,175.88474125522146,189.94353824090703,212.97310546054035,224.5631623384652,237.661256301437,261.1960351237194,306.6417146736899,9867.334555193942,12445.28847304223,14580.995199498688,16726.754976531356,21565.697201686373,24208.44743890145,26851.30500891211,32137.693149830724,43962.93340163119
1,1007,6,1,3,1,943,5,1,3,1,793,4,1,1,0,663,3,1,1,0,567,3,1,0,0,501,2,0,0,0,451,2,0,0,0,410,2,0,0,0,361,2,0,0,0,313,1,0,0,0,247,1,0,0,0,77,0,0,0,0,995,15,1,5,2,995,15,1,5,2,995,15,1,5,2,995,15,1,5,2,990,15,1,5,2,986,15,1,4,2,932,13,1,4,2,869,12,1,4,2,797,12,1,4,2,690,11,1,4,2,411,8,0,1,1,206,7,0,1,1,160.90662736640473,169.5266642907662,29061.211211543305,91.4656374,114.24627619999998,131.3128431,144.09517259999998,157.25961350000003,169.64584200000002,180.59942079999996,195.40638560000002,224.46170750000002,91.4656374,114.24627619999998,131.3128431,144.09517259999998,157.25961350000003,169.64584200000002,180.59942079999996,195.40638560000002,224.46170750000002,158.14167186500512,181.06961681704166,203.53272727502366,219.74738118453743,230.1707576195899,243.1137496358152,258.30682465371325,286.48628264012945,325.18008630722204,11451.700037840748,15053.602478853958,19165.352182964263,22863.875261927442,25055.562160581638,27676.275546354813,30554.034638861005,36752.52858435115,47907.24527835811
1,6484,7,3,3,0,6368,7,2,3,0,5221,5,1,3,0,4175,5,1,2,0,3634,4,1,2,0,3231,3,0,2,0,2884,3,0,1,0,2592,3,0,1,0,2258,2,0,0,0,1901,2,0,0,0,1443,2,0,0,0,543,0,0,0,0,6464,20,4,9,0,6464,20,4,9,0,6464,20,4,9,0,6464,20,4,9,0,6461,20,4,9,0,6446,20,4,7,0,6299,17,2,6,0,6138,15,2,5,0,5938,14,1,5,0,5582,12,1,4,0,4267,7,1,2,0,2520,5,0,1,0,109.69212659488996,113.10213837294135,13328.360863782798,65.28017559999999,76.044553,86.12019019999994,94.893103,102.89770499999997,111.89643540000003,121.91549,137.39080859999999,165.1884392,65.28017559999999,76.044553,86.12019019999994,94.893103,102.89770499999997,111.89643540000003,121.91549,137.39080859999999,165.1884392,98.31217108051226,112.69335245828783,131.54149812105823,141.79024818459953,153.80779985349972,165.90005831795276,179.12096721257257,198.09975113471023,227.18902785143197,4654.1462724289295,6099.694821946465,8361.363996728553,9583.362988281688,11299.579754649547,13079.843691921484,15164.049532731005,17964.841985576655,24300.79553206324
1,2853,10,2,5,0,2759,9,2,5,0,2333,7,2,2,0,1950,5,1,2,0,1716,5,1,2,0,1536,3,1,2,0,1410,3,1,1,0,1274,3,1,1,0,1141,2,0,1,0,981,2,0,0,0,781,1,0,0,0,270,0,0,0,0,2845,11,3,10,1,2845,11,3,10,1,2845,11,3,10,1,2844,10,3,10,1,2842,9,3,10,1,2827,9,1,10,1,2725,9,1,10,1,2633,5,1,9,1,2496,5,1,6,1,2304,2,0,3,0,1612,1,0,2,0,972,0,0,1,0,147.33461983728225,148.96980756759584,23135.927651855047,85.64821730000006,103.29693,117.29737130000001,131.21400079999998,144.62002550000003,158.26567420000003,172.33634080000004,186.0096554,204.9704466,85.64821730000006,103.29693,117.29737130000001,131.21400079999998,144.62002550000003,158.26567420000003,172.33634080000004,186.0096554,204.9704466,140.4219130658587,164.57944455980447,180.17568028509436,197.87701005607755,215.50806112648257,226.8006722690615,237.7504970222796,251.70923265936145,277.678461363428,9215.546083543682,12496.139510191326,15076.346696631303,17829.735924311128,21847.622817939955,24160.25020342262,26769.797136325084,29758.99968582499,35766.09698464417
